t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
2.23,-0.2154577916039173,1.9883606161954535,1.25,0.007573565474397673,-0.024807294789562423,-1.1691104335234397e-05,0.9999159067077241,0.0037864098883968913,-0.01240326254988502,4.1123540603343516e-05,-0.30695317012517315,-0.03326129657885473,0.0,0.011664457222961193,0.002020833767863508,6.46092489228143e-07,-0.243410364365071,-0.07431811958856327,0.0,0.00898726997363257,0.004651520177737043,1.2098254791780222e-07,0.12263547354101315,0.1226564818588242,0.12269703147674163,0.12267605107798008
2.24,-0.21855191565374033,1.988022902323834,1.25,0.007690655385571038,-0.024786854527239558,-1.1528581840551242e-05,0.9999158100257775,0.0038449514682800867,-0.012393040538531706,4.189164601691183e-05,-0.3093860641741467,-0.034012141873613344,0.0,0.011754243200488405,0.0020677102740261663,6.473169355494151e-07,-0.2432097232113982,-0.07546719569381913,0.0,0.008969722302744083,0.004724047742014925,1.2393036677855714e-07,0.12263539673139294,0.12265673273836675,0.12269720281580729,0.12267589540814901
2.25,-0.221670356377066,1.9876776029083953,1.25,0.007808642132012233,-0.02476594190697149,-1.1359981827940414e-05,0.9999157109858811,0.0039039414779766003,-0.01238258228843565,4.266622380789164e-05,-0.31181692395625454,-0.034774537156652234,0.0,0.011843851669016074,0.0021153147227038066,6.485710965637142e-07,-0.2430044448470996,-0.07662507449277069,0.0,0.008951765024613548,0.00479710769073279,1.2692567555929466e-07,0.12263532079882249,0.12265698690332569,0.122697375586072,0.12267573877210929
2.26,-0.22481309315003803,1.9873246018575608,1.25,0.007927523913831464,-0.024744549624250742,-1.118511626243718e-05,0.9999156095500087,0.003963379018956297,-0.012371884145918544,4.344728650784969e-05,-0.3142457026687268,-0.035548570354349766,0.0,0.011933278500980676,0.002163652427840822,6.49855449060601e-07,-0.24279445754491355,-0.07779173837824718,0.0,0.008933391819291193,0.0048706980208393326,1.2996885276854572e-07,0.12263524578071991,0.12265724438212242,0.1226975497873886,0.12267558117879832
2.27,-0.22798010487644627,1.9869637822015087,1.25,0.008047298889463813,-0.024722670321589313,-1.100379283488866e-05,0.9999155056798305,0.004023263171875277,-0.012360942430781473,4.4234846950013225e-05,-0.3166723527883655,-0.03633432921468363,0.0,0.012022519505401898,0.0022127286831205933,6.511704736190851e-07,-0.24257968905659838,-0.07896716933520154,0.0,0.008914596323660214,0.004944816682518616,1.3306027731464082e-07,0.12263517171485605,0.12265750520331939,0.12269772541955633,0.12267542263731075
2.2800000000000002,-0.23117136998049098,1.9865950260939804,1.25,0.008167965175032562,-0.02470029658872542,-1.0815814903361974e-05,0.9999153993367125,0.004083592996257433,-0.01234975343640758,4.502891827407129e-05,-0.3190968260663456,-0.03713190130311636,0.0,0.01211157042745388,0.0022625487614911944,6.525166546068938e-07,-0.24236006661493448,-0.08015134893446813,0.0,0.008895372131707564,0.005019461578701181,1.3620032793108285e-07,0.1226350986393538,0.12265776939561843,0.12269790248232013,0.12267526315690036
2.29,-0.2343868663994953,1.986218214814129,1.25,0.008289520843708324,-0.024677420962834977,-1.062098143449859e-05,0.9999152904817171,0.004144367530173885,-0.012338313429867097,4.582951393101377e-05,-0.3215190735230371,-0.0379413739984183,0.0,0.01220042694803605,0.002313117914694617,6.538944801777068e-07,-0.24213551693577215,-0.08134425832647854,0.0,0.008875712794741922,0.0050946305644242835,1.3938938353568906e-07,0.12263502659269017,0.12265803698785878,0.12269808097536974,0.12267510274698187
2.3,-0.23762657157656564,1.9858332287684097,1.25,0.008411963925063892,-0.02465403592874781,-1.0419086944827865e-05,0.9999151790756025,0.004205585789920243,-0.012326618652024725,4.6636647688008375e-05,-0.3239390454428468,-0.03876283448842727,0.0,0.012289084683348718,0.00236444137277968,6.553044422776075e-07,-0.24190596622012653,-0.08254587823493509,0.0,0.008855611821806126,0.005170321445821329,1.4262782301646118e-07,0.12263495561369661,0.12265830800901392,0.12269826089833843,0.12267494141713416
2.31,-0.24089046245320117,1.9854399474925155,1.25,0.008535292404424969,-0.024630133919168976,-1.02099214420593e-05,0.9999150650788228,0.004267246769691796,-0.012314665317649546,4.745033363331527e-05,-0.32635669136908224,-0.03959636976574494,0.0,0.012377539184472172,0.0024165243436110435,6.56747036638036e-07,-0.2416713401563201,-0.08375618895044304,0.0,0.008835062679894094,0.00524653197976903,1.45916025063534e-07,0.12263488574156027,0.12265858248819024,0.12269844225080262,0.12267477917710154
2.32,-0.24417851546185168,1.9850382496533527,1.25,0.0086595042222167,-0.024605707314904874,-9.993270366365935e-06,0.9999149484515287,0.004329349441256563,-0.012302449615527332,4.8270586181239755e-05,-0.3287719600988365,-0.04044206662336918,0.0,0.0124657859369466,0.0024693720123750607,6.582227627788782e-07,-0.24143156392217358,-0.08497517032410126,0.0,0.008814058794290053,0.00532325987295842,1.4925436802416337e-07,0.12263481701582472,0.1226588604546242,0.12269862503228046,0.1226746160367967
2.33,-0.24749070651842459,1.9846280130510632,1.25,0.008784597273306083,-0.024580748445094475,-9.768914531678284e-06,0.9999148291535666,0.004391892753626276,-0.012289967708575388,4.90974200771225e-05,-0.33118479967789616,-0.0413000116502621,0.0,0.012553820360357973,0.002522989541070212,6.597321239985192e-07,-0.2411865621872454,-0.086202801761052,0.0,0.008792593548891028,0.005400502781072831,1.5264323076466697e-07,0.12263474947639104,0.12265914193767972,0.12269880924223082,0.12267445200630316
2.34,-0.250827011014741,1.9842091146210903,1.25,0.008910569406340309,-0.024555249587445743,-9.53663006700453e-06,0.9999147071444789,0.004454875632725288,-0.012277215733959977,4.993085040236777e-05,-0.3335951573956708,-0.042170291226853326,0.0,0.01264163780792442,0.0025773820679965173,6.612756273941716e-07,-0.24093625911512156,-0.08743906221398978,0.0,0.008770660286467561,0.005478258308356555,1.5608299231263754e-07,0.12263468316351882,0.12265942696684676,0.1226989948800529,0.12267428709587705
2.35,-0.25418740381094135,1.9837814304362902,1.25,0.00903741842308103,-0.02452920296847712,-9.29618835779382e-06,0.9999145823835045,0.004518296981057418,-0.01226418980321628,5.0770892579509426e-05,-0.33600297978014665,-0.04305299152047819,0.0,0.012729233566087324,0.002632554707237343,6.62853783844772e-07,-0.2406805783657553,-0.08868393017663001,0.0,0.008748252309101218,0.005556524006610571,1.5957403071717533e-07,0.12263461811782658,0.12265971557173778,0.12269918194508489,0.12267412131595012
2.36,-0.25757185922784065,1.983344835709089,1.25,0.009165142077734617,-0.024502600763764388,-9.047355987361296e-06,0.9999144548295783,0.00458215567737077,-0.012250886002371007,5.161756237731465e-05,-0.3384082125928633,-0.04394819848075031,0.0,0.012816602854106445,0.0026885125481287287,6.644671080085151e-07,-0.24041944309785812,-0.08993738367713738,0.0,0.00872536287844011,0.005635297374474604,1.6311672462911283e-07,0.12263455438029347,0.12266000778208574,0.12269937043660295,0.1226739546771319
2.37,-0.26098035103923367,1.9828992047936875,1.25,0.009293738076278424,-0.02447543509819284,-8.789894678392427e-06,0.999914324441331,0.004646450576320517,-0.01223730039206767,5.247087591592549e-05,-0.340810800823915,-0.04485599783486829,0.0,0.012903740823656126,0.002745260654726835,6.661161183373543e-07,-0.24015277597134296,-0.0911994002715146,0.0,0.00870198521603395,0.005714575856887111,1.6671145275213737e-07,0.12263449199225959,0.12266030362774213,0.12269956035382079,0.12267378719021202
2.38,-0.2644128524641502,1.9824444111883117,1.25,0.009423204075783103,-0.024447698046214862,-8.523561234544093e-06,0.99991419117709,0.004711180508129688,-0.012223429007694535,5.333084967203826e-05,-0.34321068868697646,-0.045776475082856004,0.0,0.012990642558427124,0.002802804065266471,6.678013370635578e-07,-0.23988049914981951,-0.09246995703695157,0.0,0.00867811250375855,0.005794356844130832,1.703585935175305e-07,0.1226344309954269,0.1226606031386738,0.1226997516958884,0.12267361886616304
2.39,-0.2678693361590606,1.9819803275375123,1.25,0.00955353768373102,-0.024419381632113015,-8.2481074821627e-06,0.9999140549948786,0.004776344278247968,-0.012209267859515321,5.419750048412065e-05,-0.3456078196143537,-0.0467097154927362,0.0,0.013077303073731297,0.0028611477916094517,6.695232902077049e-07,-0.23960253430314316,-0.0937490305651355,0.0,0.008653737884131273,0.005874637671069403,1.7405852543788888e-07,0.12263437143186044,0.12266090634496052,0.12269994446189107,0.12267344971614291
2.4,-0.27134977421003253,1.981506825634513,1.25,0.009684736457330772,-0.024390477830268705,-7.963280212136785e-06,0.9999139158524163,0.004841940667008521,-0.012194812932802666,5.507084555766664e-05,-0.34800213625206133,-0.04765580409563697,0.0,0.01316371731610975,0.002920296818687859,6.712825075723156e-07,-0.23931880261001787,-0.09503659695552234,0.0,0.00862885446065078,0.005955415616635314,1.7781162658399687e-07,0.1226343133439888,0.12266121327679307,0.12270013865084888,0.12267327975149689
2.41,-0.2748541381248378,1.9810237764236078,1.25,0.0098167979028279,-0.024360978565436477,-7.668821121905023e-06,0.9999137737071188,0.004907968429282877,-0.012180060187974413,5.5950902470489186e-05,-0.35039358045492563,-0.048614825680830684,0.0,0.013249880162944313,0.002980256103942158,6.730795227393848e-07,-0.23902922476065405,-0.0963326318085697,0.0,0.008603455298188036,0.006036687902846922,1.8161827582894837e-07,0.12263425677460531,0.12266152396447008,0.12270033426171559,0.12267310898376069
2.42,-0.2783823988250109,1.9805310500026079,1.25,0.009949719474811759,-0.02433087571302399,-7.364466757637178e-06,0.9999136285160978,0.0049744262941338645,-0.012165005560732703,5.683768917805068e-05,-0.35278209328171456,-0.04958686479070507,0.0,0.01333578642207351,0.0030410305767447974,6.749148730888946e-07,-0.23873372095948164,-0.09763711021893177,0.0,0.008577533423436302,0.006118451693993827,1.8547885143190782e-07,0.12263420176686904,0.12266183843839525,0.1227005312933778,0.12267293742466337
2.43,-0.2819345266378594,1.9800285156253397,1.25,0.01008349857551869,-0.024300161099377927,-7.04994845661138e-06,0.9999134802361613,0.005041312964466655,-0.012149644962206031,5.77312240188312e-05,-0.3551676149902953,-0.05057200571566603,0.0,0.013421430831413039,0.0031026251378220345,6.76789099768023e-07,-0.23843221092791986,-0.09895000676861665,0.0,0.008551081825233092,0.006200704096108174,1.8939373079823046e-07,0.12263414836430479,0.1226621567290755,0.12270072974465421,0.12267276508612912
2.44,-0.2855104912884247,1.9795160417041946,1.25,0.01021813255413145,-0.02426882650207561,-6.72499228980493e-06,0.9999133288238143,0.005108627116677901,-0.012133974279094146,5.863152571973449e-05,-0.35755008503282015,-0.051570332488971714,0.0,0.013506808058578172,0.003165044658666961,6.787027477048592e-07,-0.2381246139072038,-0.10027129552010622,0.0,0.008524093454894723,0.006283442156001422,1.9336329304360045e-07,0.12263409661080527,0.12266247886711774,0.12270092961429438,0.12267259198028028
2.45,-0.28911026189139644,1.9789934958127295,1.25,0.010353618706074923,-0.024236863650222668,-6.389319004721943e-06,0.9999131742352566,0.005176367400302993,-0.012117989373815958,5.953861340153158e-05,-0.3599294420509402,-0.05258192888149773,0.0,0.013591912700510933,0.003228293980942063,6.80656365628895e-07,-0.23781084866126878,-0.1016009500094393,0.0,0.008496561226731432,0.00636666286063924,1.9738791657897053e-07,0.12263404655063063,0.12266280488322678,0.12270113090097853,0.12267241811944007
2.46,-0.29273380694297807,1.9784607446883224,1.25,0.010489954272308286,-0.024204264224756723,-6.042643968477309e-06,0.9999130164263855,0.005244532437661478,-0.012101686084660447,6.0452506584342464e-05,-0.3623056238710491,-0.05360687839643286,0.0,0.0136767392831128,0.0032923779158797457,6.826505060364386e-07,-0.23749083347969355,-0.10293894323925812,0.0,0.008468478018489045,0.006450363136196904,2.0146797907668072e-07,0.12263399822840992,0.12266313480820164,0.12270133360331628,0.12267224351613518
2.47,-0.29638109431270543,1.9779176542348782,1.25,0.010627136438613521,-0.024171019858757133,-5.684677111160302e-06,0.999912855352794,0.005313120823500638,-0.012085060225940577,6.13732251931552e-05,-0.3646785674995557,-0.05464526426390506,0.0,0.013761282260880714,0.003357301243666001,6.846857252104286e-07,-0.23716448618070227,-0.10428524767181876,0.0,0.008439836671649253,0.006534539847327008,2.0560385861835735e-07,0.12263395168914223,0.12266346867293358,0.1227015377198458,0.1226720681830987
2.48,-0.30005209123521837,1.9773640895255917,1.25,0.010765162334880415,-0.024137122137761008,-5.315122869498871e-06,0.9999126909697714,0.00538213112463726,-0.012068107588150355,6.230078956338293e-05,-0.367048209118188,-0.05569716943553741,0.0,0.013845536016545786,0.003423068712826286,6.867625832088057e-07,-0.23683172411422734,-0.10563983522196595,0.0,0.008410629991920104,0.006619189796512625,2.097959330755626e-07,0.12263390697819651,0.12266380650840347,0.12270174324903341,0.1226718921332725
2.49,-0.30374676430198516,1.9767999148057636,1.25,0.010904029034388049,-0.024102562600085364,-4.933680130846729e-06,0.9999125232323037,0.0054515618795976115,-0.012050823938124922,6.323522044645849e-05,-0.3694144840793271,-0.05676267657893348,0.0,0.013929494860719116,0.0034896850395962535,6.888816438719398e-07,-0.23649246416503225,-0.1070026772500724,0.0,0.008380850749701435,0.006704309723075115,2.140445810625371e-07,0.12263386414131325,0.12266414834567856,0.12270195018927217,0.12267171537981028
2.5,-0.30746507945298085,1.9762249934956728,1.25,0.011043733553082838,-0.02406733273715575,-4.540042177517637e-06,0.9999123520950726,0.0055214115982556555,-0.012033205019203899,6.417653901546691e-05,-0.3717773269013735,-0.057841868072092024,0.0,0.014013153031539815,0.003557154907287788,6.910434748300565e-07,-0.2361466227558968,-0.1083737445549435,0.0,0.008350491680468326,0.006789896302609425,2.1835018033293605e-07,0.12263382322460481,0.12266449421590997,0.12270215853888186,0.1226715379360799
2.51,-0.31120700196831913,1.9756391881935047,1.25,0.011184272848853176,-0.02403142399384119,-4.13389663148754e-06,0.9999121775124565,0.005591678761469512,-0.01201524655139784,6.512476687081557e-05,-0.37413667126414496,-0.05893482599775044,0.0,0.014096504694328483,0.003625482965648442,6.932486474785986e-07,-0.2357941158508641,-0.10975300736668736,0.0,0.008319545485293341,0.006875946145969082,2.2271310843306096e-07,0.12263378427455633,0.12266484415032977,0.12270236829610759,0.1226713598156669
2.52,-0.31497249645983877,1.9750423606783367,1.25,0.011325643820800712,-0.023994827768795707,-3.7149253994913694e-06,0.9999119994385304,0.005662361820716204,-0.011996944231557996,6.607992604594198e-05,-0.376492450004308,-0.06004163213765677,0.0,0.014179543941245681,0.00369467383020717,6.954977369987177e-07,-0.23543485895855126,-0.11114043533955106,0.0,0.008288004831278912,0.006962455798554461,2.271337434458934e-07,0.12263374733802641,0.1226651981802479,0.12270257945911922,0.12267118103237692
2.5300000000000002,-0.3187615268626438,1.9744343719131807,1.25,0.011467843308508302,-0.023957535414806327,-3.2828046185354372e-06,0.9999118178270651,0.005733459197724698,-0.011978293733549304,6.704203901305937e-05,-0.37884459511084156,-0.061162367966769784,0.0,0.014262264790954061,0.0037647320816195312,6.977913223475164e-07,-0.23506876713552363,-0.11253599754472321,0.0,0.008255862352038543,0.007049421739608827,2.316124636007823e-07,0.12263371246224775,0.12266555633704998,0.1227027920260109,0.12267100160023872
2.54,-0.32257405642659964,1.973815082048085,1.25,0.011610868091304755,-0.02391953823914786,-2.8372046018520895e-06,0.9999116326315282,0.005804969284107279,-0.011959290708426728,6.801112868893993e-05,-0.3811930377205364,-0.062297114647387054,0.0,0.014344661188286452,0.0038356622649993464,7.001299862707333e-07,-0.23469575498973402,-0.11393966246310355,0.0,0.008223110648197373,0.007136840381284388,2.361496461892416e-07,0.12263367969482783,0.12266591865219341,0.12270300599480011,0.12267082153350665
2.55,-0.3264100477077832,1.9731843504232955,1.25,0.011754714887526316,-0.023880827503944296,-2.3777897853199244e-06,0.9999114438050837,0.005876890440989261,-0.011939930784614946,6.89872184407359e-05,-0.38353770811352805,-0.06344595302320036,0.0,0.014426727003918009,0.003907468889245219,7.025143152713013e-07,-0.2343157366840274,-0.11535139797803992,0.0,0.008189742287834957,0.007224708067830312,2.4074566862340285e-07,0.1226336490837503,0.1226662851572053,0.12270322136342662,0.12267064084666446
2.56,-0.3302694625598895,1.9725420355724745,1.25,0.011899380353775009,-0.023841394426537117,-1.904218674376361e-06,0.9999112513005916,0.005949220998637083,-0.011920209568091415,6.99703320918379e-05,-0.3858785357088653,-0.06460896361327838,0.0,0.014508456034043151,0.003980156426355953,7.049448996432014e-07,-0.23392862593971173,-0.11677117136803297,0.0,0.008155749807018959,0.007313021074919308,2.454009094822701e-07,0.12263362067737474,0.12266665588367909,0.12270343812975248,0.12267045955442724
2.5700000000000003,-0.3341522621255934,1.9718879952259836,1.25,0.012044861084173903,-0.023801230179860473,-1.4161437914461126e-06,0.9999110550706086,0.006021959256084795,-0.01190012264257294,7.096049392777157e-05,-0.3882154490601155,-0.0657862266059762,0.0,0.014589842000058388,0.004053729310743605,7.074223334609467e-07,-0.23353433604019638,-0.11819894929940941,0.0,0.008121125710338576,0.007401775608834385,2.5011574556811113e-07,0.12263359452443737,0.12266703086327188,0.12270365629156119,0.12267027767174485
2.58,-0.3380584068278686,1.9712220863142242,1.25,0.012191153609619294,-0.023760325892823307,-9.132116239132118e-07,0.9999108550673885,0.0060951034807589805,-0.01187966556970562,7.195772870213145e-05,-0.39054837585100566,-0.06697782185277146,0.0,0.014670878548249923,0.00412819193853264,7.099472145545636e-07,-0.23313277983469768,-0.11963469781896408,0.0,0.008085862471395727,0.007490967805368282,2.548905545979893e-07,0.12263357067405274,0.1226674101277008,0.12270387584655643,0.1226700952138055
2.59,-0.3419878563612616,1.970544164971044,1.25,0.012338254397029881,-0.023718672650698564,-3.9506257266311484e-07,0.9999106512428805,0.0061686519081021055,-0.011858833889258413,7.296206164255248e-05,-0.3928772428911019,-0.06818382886202654,0.0,0.014751559249486302,0.004203548666850971,7.125201445529064e-07,-0.23272386974201395,-0.12107838234657115,0.0,0.008049952533349756,0.007580593729348412,2.597257146291364e-07,0.12263354917571319,0.12266779370874062,0.1227040967923618,0.12266991219603782
2.6,-0.34594056968312464,1.969854086537202,1.25,0.012486159848593059,-0.023676261495519543,1.3866909877999444e-07,0.9999104435487306,0.006242602741194373,-0.0118376231193202,7.397351845671958e-05,-0.3952019761115262,-0.06940432679267688,0.0,0.014831877598916918,0.0042798038131196085,7.151417288471463e-07,-0.23230751775436945,-0.12252996766776553,0.0,0.008013388309451117,0.00767064937371646,2.646216024353599e-07,0.12263353007928998,0.12266818163822027,0.12270431912652083,0.12266972863411423
2.61,-0.34991650500480465,1.9691517055639016,1.25,0.012634866301008267,-0.023633083426483504,6.883553144915216e-07,0.9999102319362817,0.006316954150374067,-0.01181602875650048,7.499212533841444e-05,-0.39752250056071264,-0.07063939444784494,0.0,0.014911827015675325,0.0043569616543253,7.178125766016136e-07,-0.231883635441329,-0.12398941792629445,0.0,0.007976162183563097,0.0077611306586406435,2.695785953759364e-07,0.1226335134350341,0.12266857394802007,0.1227045428464952,0.12266954454395436
2.62,-0.3539156197827903,1.9684368758163833,1.25,0.012784370024727544,-0.023589129400362504,1.2543742357334973e-06,0.999910016356573,0.006391704272856425,-0.011794046276133702,7.601790897360017e-05,-0.39983874040020284,-0.07188911026837928,0.0,0.01499140084258818,0.004435026426292421,7.205333007546651e-07,-0.23145213395378336,-0.12545669661664,0.0,0.007938266510782842,0.007852033430763876,2.745970709104313e-07,0.12263349929357636,0.12266897067006848,0.12270476794966505,0.12266935994172778
2.63,-0.35793787070981736,1.9677094502775867,1.25,0.012934667223193303,-0.02354439033192164,1.8371103098633552e-06,0.9999097967603404,0.006466851212351076,-0.011771671132487258,7.705089654654358e-05,-0.40215061890048176,-0.07315355232631893,0.0,0.015070592345890981,0.0045140023229405775,7.233045180198223e-07,-0.2310129240280069,-0.12693176657651314,0.0,0.007899693617997687,0.00794335346222504,2.7967740648214686e-07,0.12263348770592838,0.12266937183633844,0.12270499443332768,0.12266917484385771
2.64,-0.3619832137059329,1.9669692811518753,1.25,0.013085754032073387,-0.023498857094344818,2.4369543185330296e-06,0.999909573098016,0.006542393038678067,-0.01174889875897325,7.809111574597497e-05,-0.40445805843685434,-0.07443279831828245,0.0,0.015149394714948134,0.004593893495536922,7.26126848884308e-07,-0.2305659159897876,-0.1284145899793198,0.0,0.007860435804375471,0.008035086450144903,2.848199790939283e-07,0.12263347872348311,0.12266977747884518,0.12270522229469774,0.12266898926702315
2.65,-0.36605160390951774,1.9662162198688296,1.25,0.013237626518493499,-0.023452520519668,3.054303425153329e-06,0.9999093453197286,0.006618327787382506,-0.011725724568363974,7.913859477128573e-05,-0.40676098048536413,-0.07572692555878148,0.0,0.015227801061978491,0.004674704051943476,7.290009176017008e-07,-0.23011101975863077,-0.12990512832659942,0.0,0.007820485342070402,0.008127228015580076,2.900251657188052e-07,0.12263347239801467,0.12267018762964248,0.12270545153090631,0.12266880322816283
2.66,-0.37014299566826914,1.9654501170871062,1.25,0.013390280680267043,-0.023405371399220117,3.689561221591327e-06,0.9999091133753042,0.006694653459347844,-0.011702143953011243,8.019336233876337e-05,-0.409059305618754,-0.07703601097345851,0.0,0.015305804421789542,0.004756438055848524,7.319273521986841e-07,-0.22964814485203722,-0.13140334244043683,0.0,0.007779834476804616,0.008219773702572257,2.952933439193421e-07,0.12263346878168,0.12267060232081901,0.12270568213900002,0.12266861674447889
2.67,-0.374257342530143,1.9646708226983662,1.25,0.013543712445122398,-0.02335740048407166,4.3431377740719216e-06,0.9999088772142646,0.006771368020407851,-0.011678152285069547,8.125544768786427e-05,-0.4113529535024704,-0.0783601310922487,0.0,0.015383397751514583,0.004839099525994921,7.349067844800877e-07,-0.2291772003898562,-0.13290919245584762,0.0,0.007738475428424509,0.008312718977591081,3.0062489034601847e-07,0.12263346792701868,0.12267102158449572,0.12270591411594134,0.12266842983343895
2.68,-0.37839459723425567,1.9638781858312713,1.25,0.013697917669927786,-0.023308598485491144,5.015449668253987e-06,0.9999086367858286,0.006848469400957277,-0.011653744916723115,8.232488058752397e-05,-0.41364184289071154,-0.0796993620424651,0.0,0.015460573930358032,0.004922692435400345,7.379398500056045e-07,-0.2286980950987147,-0.13442263781313807,0.0,0.007696400391525582,0.008406059228670834,3.0602018141078933e-07,0.12263346988695319,0.12267144545282276,0.12270614745860768,0.12266824251277997
2.69,-0.38255471170174804,1.9630720548555503,1.25,0.01385289213991373,-0.02325895607540933,5.706920053449754e-06,0.9999083920389119,0.006925955495561283,-0.011628917180416896,8.340169134250502e-05,-0.41592589162251975,-0.08105377954180787,0.0,0.015537325759345095,0.005007220710568337,7.410271881083035e-07,-0.22821073731652325,-0.1359436372502399,0.0,0.007653601536106256,0.008499789764370705,3.114795944322737e-07,0.12263347471478994,0.12267187395797532,0.12270638216379066,0.12266805480051157
2.7,-0.3867376370266095,1.9622522773861353,1.25,0.014008631567893122,-0.023208463886891496,6.417978685957766e-06,0.9999081429221266,0.0070038241625635924,-0.011603664389091514,8.448591079978255e-05,-0.4182050166179201,-0.08242345889129615,0.0,0.015613645961080157,0.005092688230687759,7.4416944189425e-07,-0.22771503499705942,-0.13747214879502043,0.0,0.007610071008300884,0.008593905812935652,3.1700350660440746e-07,0.12263348246421946,0.12267230713215053,0.12270661822819573,0.12266786671492011
2.71,-0.3909433234664636,1.96141870028737,1.25,0.014165131593479138,-0.02315711251461777,7.149061971475367e-06,0.9999078893837818,0.0070820732236935085,-0.011577981836422275,8.557757035496716e-05,-0.42047913387410496,-0.08380847496812313,0.0,0.015689527179511113,0.0051790988268270504,7.473672582403916e-07,-0.22721089571462985,-0.1390081297575692,0.0,0.007565800930896174,0.008688402521790563,3.225922943161062e-07,0.12263349318931653,0.1226727450075645,0.12270685564844261,0.12266767827457037
2.7199999999999998,-0.3951717204333167,1.960571169677289,1.25,0.014322387782300829,-0.02310489251537148,7.900613006562507e-06,0.9999076313718829,0.007160700463671708,-0.011551864797062182,8.667670195876569e-05,-0.42274815846166547,-0.08520890221843393,0.0,0.01576496197969808,0.005266456281123571,7.506212877805721e-07,-0.22669822666881131,-0.1405515367224612,0.0,0.007520783403988304,0.008783274956476479,3.2824633387226005e-07,0.12263350694454112,0.12267318761644905,0.12270709442106402,0.12266748949830994
2.73,-0.3994227764842686,1.959709530931969,1.25,0.014480395625216712,-0.023051794408535796,8.673081619121871e-06,0.9999073688341324,0.0072397036298149494,-0.01152530852688908,8.778333812347923e-05,-0.4250120045208708,-0.08662481465002576,0.0,0.01583994284759088,0.00535476432595658,7.539321849178368e-07,-0.22617693468927177,-0.14210232554099744,0.0,0.007475010505773698,0.00887851809970243,3.3396600226893785e-07,0.1226335237847381,0.12267363499104751,0.12270733454250508,0.1226673004052731
2.74,-0.40369643931218585,1.9588336286899566,1.25,0.014639150537526178,-0.02299780867659869,9.466924407863913e-06,0.99990710171793,0.007319080431639645,-0.011498308263256957,8.889751192953888e-05,-0.4272705852579968,-0.08805628582497055,0.0,0.015914462189813555,0.005444026643117619,7.573006078259508e-07,-0.22564692624067287,-0.14366045132342378,0.0,0.007428474293252017,0.00897412685069987,3.397516754735717e-07,0.12263354376513805,0.12267408716361168,0.12270757600912414,0.12266711101488344
2.75,-0.4079926557363395,1.9579433068567662,1.25,0.014798647858179019,-0.022942925765666127,1.0282604780723855e-05,0.9999068299703712,0.007398828540464404,-0.011470859225251371,9.001925703207895e-05,-0.4295238129417031,-0.08950338885215949,0.0,0.01598851233345592,0.005534246862970577,7.607272184273082e-07,-0.22510810742765328,-0.14522586843112856,0.0,0.007381166802750139,0.009070096024257684,3.456037299862081e-07,0.12263356694135781,0.12267454416639825,0.12270781881719109,0.1226669213468575
2.76,-0.4123113716930066,1.9570384086094559,1.25,0.01495888284898297,-0.022887136085983917,1.1120592992196308e-05,0.999906553538249,0.007478945589011525,-0.011442956613949196,9.114860766754768e-05,-0.43177159889946126,-0.09096619637976958,0.0,0.016062085525868557,0.005625428563602773,7.64212682425675e-07,-0.2245603839998953,-0.14679853046881947,0.0,0.007333080050662792,0.009166420350030426,3.515225430224668e-07,0.12263359336940002,0.12267500603166634,0.12270806296288786,0.12266673142120843
2.77,-0.4166525322260354,1.956118776401278,1.25,0.015119850693809457,-0.022830430012467925,1.1981366179555386e-05,0.9999062723680533,0.0075594291710075,-0.011414595612682552,9.228559866035554e-05,-0.4340138535140336,-0.09244478058765161,0.0,0.016135173934469175,0.005717575269971186,7.677576692877576e-07,-0.22400366135727454,-0.14837839027668065,0.0,0.007284206034443436,0.009263094471592594,3.5750848998192903e-07,0.12263362310565362,0.12267547279167197,0.12270830844230836,0.12266654125824927
2.7800000000000002,-0.4210160814773772,1.955184251966406,1.25,0.015281546497797519,-0.022772797885242987,1.2865408397924597e-05,0.9999059864059708,0.007640276840782562,-0.011385771387307087,9.3430265429561e-05,-0.4362504862200044,-0.0939392131796398,0.0,0.016207769646557426,0.005810690453034625,7.713628522253136e-07,-0.22343784455509363,-0.14996539992251062,0.0,0.007234536733075579,0.009360112945466185,3.6356194678052733e-07,0.12263365620689459,0.12267594447866567,0.12270855525145749,0.12266635087859726
2.79,-0.42540196267758246,1.9542346763247398,1.25,0.01544396528655615,-0.022714230010190555,1.3773210654161781e-05,0.9999056955978853,0.007721486112869337,-0.011356479086474613,9.458264399559376e-05,-0.43848140550036346,-0.09544956537578256,0.0,0.016279864669130686,0.00590477752888051,7.750289082233681e-07,-0.22286283830940126,-0.15155951069384188,0.0,0.007184064107751409,0.009457470240473035,3.69683290620329e-07,0.12263369273028617,0.1226764211248893,0.1227088033862509,0.12266616030317634
