t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
0.1,1.9999999999997828,9.320695374472165e-07,1.6500000000000001,-7.843819686285964e-05,-8.134964414720612e-11,5.4912427169826204e-15,0.9999999992309312,-3.921909842137576e-05,-4.0674822150002113e-11,1.1503915062031526e-15,-1.3815964908908028e-11,2.9645781465490566e-05,0.0,-0.001565472582331916,-4.763236571940743e-09,5.4878497084855686e-14,-7.980400133094865e-10,0.0007694787128027387,0.0,-0.015525119707034563,-2.266857674466973e-07,3.0696418379783342e-12,0.12266003679528932,0.1226600357725092,0.12258996395881305,0.12258996498230154
0.11,1.9999999999995632,1.3215940636346644e-06,1.6500000000000001,-9.48692265577735e-05,-1.4002332715967392e-10,1.1271650587179983e-14,0.9999999988749788,-4.7434613261098425e-05,-7.001166376840554e-11,2.314849101573872e-15,-2.5739665072493935e-11,3.895245261873572e-05,0.0,-0.001720530649961058,-7.449174937861901e-09,9.241133186934363e-14,-1.3736288499265554e-09,0.0009306671153238118,0.0,-0.015484580874249509,-3.2335974601964464e-07,4.719336289448452e-12,0.12265994570300776,0.12265994424408504,0.1225900554000936,0.1225900568601054
0.12,1.9999999999991702,1.8218232727674345e-06,1.6500000000000001,-0.00011284880986250783,-2.3033314201710737e-10,2.180325052822456e-14,0.9999999984081434,-5.642440490131405e-05,-1.1516657144034272e-10,4.4034200130758855e-15,-4.55664607458821e-11,5.002292091325631e-05,0.0,-0.0018751641998169062,-1.1230431492333636e-08,1.4926522287382473e-13,-2.2595681473250424e-09,0.0011070468294505614,0.0,-0.015440221383346091,-4.4812313434753503e-07,7.012893721612543e-12,0.12265984610629714,0.12265984408452613,0.12259015545450509,0.12259015747789455
0.13,1.999999999998497,2.4519099155133425e-06,1.6500000000000001,-0.00013237251055466385,-3.6463195516536605e-10,4.0102910032059945e-14,0.9999999978096898,-6.618625522900912e-05,-1.823159785104852e-10,7.984643147497304e-15,-7.724578434929595e-11,6.30086642745463e-05,0.0,-0.0020293350776279797,-1.64116376248126e-08,2.326692063015945e-13,-3.577039532248851e-09,0.0012985743361260008,0.0,-0.015392052166401146,-6.059129776086218e-07,1.0121519625804781e-11,0.12265973805113058,0.12265973531754189,0.12259026409639595,0.12259026683232022
0.14,1.9999999999973876,3.232516796140356e-06,1.6500000000000001,-0.00015343551141576686,-5.585658908958752e-10,7.063703839537799e-14,0.999999997057193,-7.671775563262824e-05,-2.792829473356193e-10,1.389255833251789e-14,-1.2616624264115506e-10,7.806068806261075e-05,0.0,-0.002183005243144929,-2.3348691044506073e-08,3.5169561538992036e-13,-5.479531496011574e-09,0.0015052023788007264,0.0,-0.015340085094343717,-8.02041674754064e-07,1.4243499526808568e-11,0.12265962158727395,0.1226596179689444,0.12259038129797632,0.12259038491959282
0.15,1.9999999999956197,4.1858116742784684e-06,1.6500000000000001,-0.0001760326154184326,-8.316057692733269e-10,1.198297289434196e-13,0.9999999961265648,-8.801630759557446e-05,-4.15802888299563e-10,2.331742964632573e-14,-1.9951564149883622e-10,9.532948781363558e-05,0.0,-0.002336136779514854,-3.245247111989388e-08,5.175391968377658e-13,-8.158052803502894e-09,0.0017268799750920444,0.0,-0.015284332973986643,-1.0421890544258889e-06,1.960581054805126e-11,0.12265949676824879,0.12265949206664532,0.12259050702932901,0.12259051173545679
0.16,1.9999999999928832,5.335461795356141e-06,1.6500000000000001,-0.00020015824700712984,-1.2076153010888836e-09,1.9669246740582187e-13,0.9999999949920846,-0.00010007912333650231,-6.038076573630289e-10,3.791769288004045e-14,-3.0669571495640766e-10,0.00011496501210743992,0.0,-0.002488691902624662,-4.419247213302385e-08,7.438118263509456e-13,-1.1846706489897917e-08,0.001963552429362089,0.0,-0.015224809544813507,-1.3323938866120467e-06,2.6465626504313778e-11,0.12265936365129029,0.12265935764065408,0.1225906412584212,0.12259064727516478
0.17,1.9999999999887552,6.706628051060703e-06,1.6500000000000001,-0.00022580645347221396,-1.7154551907483874e-09,3.1359257651884926e-13,0.9999999936264308,-0.00011290322649624145,-8.577276076102142e-10,5.99560742874635e-14,-4.5979510366976036e-10,0.00013711662556986878,0.0,-0.0026406329704111242,-5.910034885213482e-08,1.0468517269240414e-12,-1.6828616115899834e-08,0.0022151613462117106,0.0,-0.015161529475517221,-1.6790448395927512e-06,3.511171033742508e-11,0.1226592222973036,0.12265921472307421,0.1225907839511167,0.12259079153344883
0.18,1.9999999999826696,8.325958771263415e-06,1.6500000000000001,-0.0002529709064168905,-2.389622242514849e-09,4.871784010399755e-13,0.999999992000715,-0.00012648545287118084,-1.1948111425102802e-09,9.246297280367963e-14,-6.741240406973608e-10,0.00016193307201925033,0.0,-0.0027919224921350064,-7.777336892487888e-08,1.4460460330994472e-12,-2.344219540807434e-08,0.0024816446448867164,0.0,-0.015094508360283362,-2.0888708923626236e-06,4.5865688011995816e-11,0.12265907277081715,0.12265906334810014,0.12259093507118943,0.12259094450449085
0.19,1.9999999999738798,1.0221583148940683e-05,1.6500000000000001,-0.0002816449033167316,-3.270922511052501e-09,7.394799957475065e-13,0.9999999900845186,-0.00014082245119292498,-1.6354612913775574e-09,1.3943033137333794e-13,-9.688141098338155e-10,0.00018956243776600392,0.0,-0.0029425231376167915,-1.0087776669938729e-07,1.9641654871639578e-12,-3.208775187656136e-08,0.0027629365745927277,0.0,-0.01502376271482358,-2.5689312133329743e-06,5.908319830606966e-11,0.12265891513993277,0.12265890355201392,0.12259109458033748,0.12259110618189106
0.2,1.9999999999614166,1.2423104299713483e-05,1.6500000000000001,-0.00031182136917135364,-4.40717748382807e-09,1.0992047578666907e-12,0.9999999878459293,-0.00015591068395402698,-2.2035888008203447e-09,2.0603934434822808e-13,-1.3674863438180976e-09,0.00022015211507444733,0.0,-0.003092397746431478,-1.2915199319153836e-07,2.6277099992208406e-12,-4.323441447878526e-08,0.0030589677307147406,0.0,-0.01494930997215382,-3.126604516727161e-06,7.515491326489357e-11,0.12265874947627431,0.12265873537318055,0.12259126243819796,0.12259127655863511
0.21,1.9999999999440377,1.4961591957717043e-05,1.6500000000000001,-0.0003434928582478298,-5.853962230674402e-09,1.6032480411508803e-12,0.9999999852515821,-0.00017174642827958553,-2.9269812098449226e-09,2.989254565517922e-13,-1.8989908266691588e-09,0.000253848765795808,0.0,-0.003241509337059868,-1.6340985703393051e-07,3.4672637524618293e-12,-5.7427374885324814e-08,0.003369665071937155,0.0,-0.014871168478116313,-3.769577908679045e-06,9.450742443399276e-11,0.12265857585493152,0.1226585588520441,0.12259143860236257,0.12259145562705931
0.22,1.9999999999201696,1.7869574809602502e-05,1.6500000000000001,-0.0003766515559153938,-7.675374404771945e-09,2.2984392982284983e-12,0.9999999822667007,-0.00018832577684448442,-3.8376873507588e-09,4.264842050593188e-13,-2.598220856295116e-09,0.00029079828518139986,0.0,-0.0033898211159938043,-2.0454355136511926e-07,4.517858487900696e-12,-7.529543140343552e-08,0.003694951938259851,0.0,-0.014789357486637723,-4.5058352356289865e-06,1.1760399034956195e-10,0.12265839435440376,0.1226583740311226,0.12259162302839419,0.12259164337881481
0.23,1.999999999887841,2.118103246856138e-05,1.6500000000000001,-0.00041128928057095656,-9.944832929513413e-09,3.243544717731001e-12,0.999999978855141,-0.00020564463883603596,-4.972416693124453e-09,5.992215365361011e-13,-3.5070046105004894e-09,0.00033114576588487996,0.0,-0.0035372964867926224,-2.5352656174651024e-07,5.819343559453068e-12,-9.755882412541239e-08,0.004034748069905565,0.0,-0.014703897154728354,-5.343644948183501e-06,1.449451411390266e-10,0.12265820505653942,0.12265818095500274,0.12259181566984438,0.12259183980482986
0.24,1.9999999998446065,2.493138709035241e-05,1.6500000000000001,-0.00044739748565493937,-1.2745905157243166e-08,4.511547650331052e-12,0.9999999749794363,-0.00022369874096178012,-6.372952923780482e-09,8.301523006780149e-13,-4.675077141706802e-09,0.0003750354621624486,0.0,-0.0036838990590883714,-3.114164503287893e-07,7.416761310681228e-12,-1.250373493936011e-07,0.004388969627113611,0.0,-0.014614808537216747,-6.291547494162588e-06,1.7706913647152142e-10,0.12265800804647295,0.12265797967033458,0.12259201647827114,0.12259204489527162
0.25,1.9999999997874602,2.915749463339828e-05,1.6500000000000001,-0.00048496726175689507,-1.6173161238761644e-08,6.192228350600156e-12,0.9999999706008444,-0.0002424836285021762,-8.086581132399181e-09,1.1352506735140985e-12,-6.161135403238657e-09,0.0004226107542798073,0.0,-0.0038295926575369573,-3.79357511629762e-07,9.360726288883497e-12,-1.58658741211959e-07,0.004757529210814725,0.0,-0.01452211358121988,-7.358342255102969e-06,2.1455227349609153e-10,0.12265780341256068,0.12265777022582518,0.1225922254032578,0.12259225863950544
0.26,1.9999999997127376,3.389763576510764e-05,1.6500000000000001,-0.000523989338810364,-2.0333054396810532e-08,8.395064697274702e-12,0.9999999656793968,-0.00026199466640791023,-1.0166527949215007e-08,1.5339563027023746e-12,-8.033978883048747e-09,0.0004740141131346294,0.0,-0.003974341330712769,-4.5858329543084866e-07,1.1707806780603059e-11,-1.9946730678616367e-07,0.0051403358841814895,0.0,-0.014425835120346493,-8.5530740410143e-06,2.5800904181358376e-10,0.12265759124631263,0.12265755267223218,0.12259244239243292,0.12259248102605395
0.27,1.9999999996160065,3.9191506416664555e-05,1.6500000000000001,-0.0005644540883763871,-2.53448257525599e-08,1.1252475591117522e-11,0.999999960173948,-0.0002822270404415305,-1.2672413959464216e-08,2.0497399901622874e-12,-1.0373738289405173e-08,0.0005293870651032467,0.0,-0.004118109359943887,-5.50418992450048e-07,1.4520907125155172e-11,-2.486328029408917e-07,0.005537295195048657,0.0,-0.014325996868622516,-9.885019158698641e-06,3.080921229458046e-10,0.12265737164232302,0.12265732706235691,0.12259266739149047,0.12259271204255465
0.28,1.9999999994919437,4.5080207988614025e-05,1.6500000000000001,-0.0006063515260150671,-3.1341432311454625e-08,1.492342866538857e-11,0.9999999540422286,-0.0003031757583631059,-1.5670717697747024e-08,2.7107327351649185e-12,-1.3273194597491782e-08,0.0005888701571201884,0.0,-0.004260861268085219,-6.562836786048215e-07,1.786964923951915e-11,-3.0745953974453793e-07,0.005948309199197253,0.0,-0.014222623414154954,-1.1363671069443385e-05,3.6549223219113775e-10,0.1226571446981977,0.12265709345103701,0.12259290034421108,0.1225929516757162
0.29,1.999999999334199,5.160623720965817e-05,1.6500000000000001,-0.0006496713137445436,-3.847049667369522e-08,1.9597433777601917e-11,0.9999999472408984,-0.0003248356511595924,-1.9235250504985767e-08,3.550421953113093e-12,-1.683919062623109e-08,0.0006526029219991547,0.0,-0.004402561828226986,-7.776924138389157e-07,2.1830751768977927e-11,-3.773956972688141e-07,0.006373276484496245,0.0,-0.014115740212514421,-1.2998725652377634e-05,4.3093780118834564e-10,0.12265691051448047,0.12265685189513816,0.12259314119248435,0.12259319991127379
0.3,1.9999999991352437,5.88134756511626e-05,1.6500000000000001,-0.0006944027625867236,-4.689527699517489e-08,2.5498943481657425e-11,0.9999999397256006,-0.00034720137431757655,-2.344764151092924e-08,4.608418661497877e-12,-2.119413717108817e-08,0.0007207238440039312,0.0,-0.004543176072335508,-9.162581916523742e-07,2.6488405263286064e-11,-4.6004284102382007e-07,0.0068120921958951695,0.0,-0.014005373579843716,-1.4800066090246783e-05,5.051944999499028e-10,0.12265666919457566,0.12265660245354601,0.12259338987633076,0.1225934567339438
0.31,1.9999999988862036,6.674717889995696e-05,1.6500000000000001,-0.0007405348351990743,-5.679565568691719e-08,3.289218130581357e-11,0.9999999314510202,-0.000370267409139052,-2.8397831986267846e-08,5.931299384769788e-12,-2.6477615571316133e-08,0.0007933703246776929,0.0,-0.004682669299823861,-1.0736937356438514e-06,3.1934641767975984e-11,-5.571656212387794e-07,0.007264648061260873,0.0,-0.013891550685696512,-1.6777747394810035e-05,5.890645975697682e-10,0.12265642084467024,0.12265634518715722,0.12259364633392615,0.12259372212737721
0.32,1.9999999985766748,7.545396539209763e-05,1.6500000000000001,-0.0007880561485917643,-6.83691453050014e-08,4.208641818384284e-11,0.9999999223709388,-0.00039402806409987134,-3.418457829039937e-08,7.573526474010568e-12,-3.2848078439227064e-08,0.0008706786489390663,0.0,-0.004821007086049438,-1.251813139548575e-06,3.826969721468143e-11,-6.707016408051109e-07,0.007730832418051307,0.0,-0.013774299545589062,-1.8941980589492598e-05,6.833861612583534e-10,0.12265616557365233,0.12265608015886971,0.12259391050162524,0.12259399607411237
0.33,1.9999999981945231,8.498180491034334e-05,1.6500000000000001,-0.0008369549769294077,-8.183191004867096e-08,5.34417168039283e-11,0.9999999124382963,-0.00041847747625050187,-4.0915962623742153e-08,9.598450465277254e-12,-4.0484650124788556e-08,0.0009527839514532557,0.0,-0.004958155290735642,-1.4525333474337033e-06,4.560236499314305e-11,-8.027714763622957e-07,0.008210530240818952,0.0,-0.013653649013275213,-2.130311656733541e-05,7.89032093809557e-10,0.1226559034930288,0.12265580743357299,0.12259418231398675,0.12259427855552699
0.34,1.9999999977256635,9.538000674817682e-05,1.6500000000000001,-0.0008872192544166422,-9.741980125182979e-08,6.737516295257891e-11,0.9999999016052498,-0.0004436096126586995,-4.87099107772514e-08,1.207939801230234e-11,-4.958902833133126e-08,0.0010398201832864478,0.0,-0.005094080066314942,-1.6778754708952831e-06,5.405033909087257e-11,-9.556888366884827e-07,0.008703623169536242,0.0,-0.013529628772737754,-2.3871629642680865e-05,9.069090100557819e-10,0.12265563471684064,0.1226555270781371,0.12259446170379931,0.12259456955178942
0.35000000000000003,1.9999999971538198,0.00010669920754328696,1.6500000000000001,-0.0009388365782667312,-1.1538940522248915e-07,8.436760213954306e-11,0.9999998898232353,-0.00046941827189369976,-5.769471605647597e-08,1.5100848824905278e-11,-6.038748813758689e-08,0.001131920078851645,0.0,-0.005228747866190397,-1.9299659402873206e-06,6.374054519425869e-11,-1.131970842257357e-06,0.009209989538735036,0.0,-0.013402269329908624,-2.665810081540423e-05,1.0379559533224331e-09,0.12265535936157623,0.12265523916140234,0.12259474860210753,0.12259486904180972
0.36,1.9999999964602642,0.0001189913587835069,1.6500000000000001,-0.000991794211752373,-1.3601910175596409e-07,1.0497089889518002e-10,0.9999998770430304,-0.0004958970855515136,-6.800956854311528e-08,1.8759704924079224e-11,-7.313298951784313e-08,0.0012292151231539888,0.0,-0.005362125452913115,-2.2110374872033678e-06,7.480945815732123e-11,-1.3343484095408393e-06,0.009729504407451952,0.0,-0.013271602004100982,-2.9673200766854746e-05,1.1831429533448018e-09,0.12265507754608314,0.12265494375416644,0.1225950429382395,0.12259517700318914
0.37,1.9999999956235348,0.00013230971398828313,1.6500000000000001,-0.0010460790873378534,-1.5961013162077267e-07,1.298157351351245e-10,0.9999998632148178,-0.0005230395198209005,-7.980508884361592e-08,2.3166655388387422e-11,-8.810738928588812e-08,0.0013318355193435501,0.0,-0.0054941799062724166,-2.5234299556244155e-06,8.740340426115473e-11,-1.5657767233740064e-06,0.010262039589971088,0.0,-0.013137658919154223,-3.2927672607004264e-05,1.3434694275622326e-09,0.12265478939147814,0.12265464092917311,0.12259534463983413,0.12259549341217055
0.38,1.999999994619131,0.0001467088155688292,1.6500000000000001,-0.001101677809891657,-1.864876712912981e-07,1.596199628897813e-10,0.99999984828825,-0.0005508388770895744,-9.324386546190438e-08,2.8447639614203706e-11,-1.0562375821981364e-07,0.0014399101565834764,0.0,-0.005624878631296199,-2.869590939343453e-06,1.0167884670856588e-10,-1.8294457804546084e-06,0.010807463687355339,0.0,-0.013000472994298407,-3.6432314392613315e-05,1.519962428156013e-09,0.1226544950210556,0.12265433076109863,0.1225956536328701,0.12259581824358749
0.39,1.999999993419182,0.00016224448137019663,1.6500000000000001,-0.0011585766599786261,-2.1700191317835759e-07,1.951975254999629e-10,0.9999998322125141,-0.0005792882975901891,-1.0850099492189764e-07,3.474541194467663e-11,-1.260288039538465e-07,0.0015535665782412953,0.0,-0.005754189366158385,-3.252076243476682e-06,1.17802652824275e-10,-2.1287909868249393e-06,0.011365642119757305,0.0,-0.01286007793474546,-4.019796143652589e-05,1.7136747376389998e-09,0.12265419456019391,0.12265401332653854,0.12259596984169463,0.12259615147081342
0.4,1.9999999919920954,0.0001789737908985718,1.6500000000000001,-0.0012167615972307247,-2.5152914958792373e-07,2.374679600868919e-10,0.9999998149363998,-0.0006083807610856301,-1.2576462375498667e-07,4.2221210339344686e-11,-1.4970540005037792e-07,0.001672930950411088,0.0,-0.005882080189991108,-3.673550168073971e-06,1.3595234146134588e-10,-2.4675037919789668e-06,0.011936437159500473,0.0,-0.012716508221998933,-4.423546842846597e-05,1.925682816247383e-09,0.12265388813626169,0.12265368870399329,0.1225962931890537,0.12259649306571033
0.41000000000000003,1.9999999903021748,0.0001969550712371846,1.6500000000000001,-0.0012762182637954375,-2.904728586193783e-07,2.874664927172024e-10,0.9999997964083643,-0.0006381090885931322,-1.452364914582588e-07,5.1056531558384166e-11,-1.7707522149046055e-07,0.001798128030774136,0.0,-0.006008519530598363,-4.136785612046001e-06,1.5631630914922265e-10,-2.8495423420527202e-06,0.0125197079649211,0.0,-0.012569799103856949,-4.8555691387957755e-05,2.157084604820172e-09,0.1226535758785207,0.12265335697385346,0.12259662359612192,0.12259684299857787
0.42,1.9999999883092132,0.0002162478826542885,1.6500000000000001,-0.0013369319878608066,-3.342647901978821e-07,3.463547362041545e-10,0.9999997765766018,-0.0006684659441467194,-1.6713247352082781e-07,6.145501512287915e-11,-2.0860148664444352e-07,0.0019292811378055629,0.0,-0.006133476172068247,-4.644663995833126e-06,1.7909403355774932e-10,-3.279142134391294e-06,0.013115310614960884,0.0,-0.012419986584177823,-5.3169469470239226e-05,2.4089971872847167e-09,0.12265325791802939,0.12265301821838441,0.12259696098253439,0.12259720123810174
0.43,1.9999999859680568,0.00023691300390674792,1.6500000000000001,-0.0013988877872560795,-3.83366050420728e-07,4.154319989180054e-10,0.9999997553891113,-0.0006994438365974597,-1.9168312360828684e-07,7.364443808565363e-11,-2.447918056063214e-07,0.002066512120334374,0.0,-0.00625691926228192,-5.200175001450786e-06,2.0449625289491698e-10,-3.7608266556416206e-06,0.013723098144500397,0.0,-0.012267107412337885,-5.808760664622911e-05,2.682554317271264e-09,0.1226529343875441,0.12265267252170997,0.12259730526641761,0.12259756775130264
0.44,1.9999999832281417,0.0002590124172428401,1.6500000000000001,-0.001462070373126922,-4.3826818238494597e-07,4.961472113246157e-10,0.999999732793766,-0.0007310351214510072,-2.1913421398899965e-07,8.787882240653384e-11,-2.862011345959914e-07,0.0022099413274642202,0.0,-0.006378818320315005,-5.806416128757708e-06,2.327451199031746e-10,-4.299417985396644e-06,0.01434292058042279,0.0,-0.01211119907240793,-6.332085327778957e-05,2.978903813808698e-09,0.12265260542141879,0.12265231996979568,0.12259765636442241,0.1225979425034848
0.45,1.9999999800329964,0.0002826092931079511,1.6500000000000001,-0.0015264641536840923,-4.994942416529425e-07,5.90111475235452e-10,0.9999997087383814,-0.000763232002741885,-2.4974727328070733e-07,1.0444065647188472e-10,-3.3343483595314665e-07,0.002359687578862065,0.0,-0.006499143243730078,-6.466592067006577e-06,2.6407432917109095e-10,-4.900047347313811e-06,0.01497462497839707,0.0,-0.011952299772087895,-6.887988760971057e-05,3.299204831448378e-09,0.12265227115550537,0.12265196065043135,0.12259801419175628,0.12259832545818528
0.46,1.9999999763197178,0.00030776797455691804,1.6500000000000001,-0.0015920532380245076,-5.675998645046306e-07,6.991112389380357e-10,0.9999996831707874,-0.0007960265349439691,-2.8380012059176236e-07,1.2364323203140818e-10,-3.871518430652017e-07,0.0025158681354218717,0.0,-0.006617864315756763,-7.18401388095192e-06,2.9872921653214217e-10,-5.568165589549128e-06,0.015618055460370196,0.0,-0.011790448431333363,-7.477529719996629e-05,3.644625010538204e-09,0.12265193172705133,0.12265159465321276,0.12259837866221727,0.12259871657712311
0.47000000000000003,1.9999999720184107,0.0003345539613768371,1.6500000000000001,-0.0016588214400235204,-6.431743271183185e-07,8.251220994876242e-10,0.9999996560388966,-0.000829410624916588,-3.215873951282129e-07,1.4583309754605105e-10,-4.480679293896473e-07,0.002678598670310278,0.0,-0.006734952212356746,-7.962098011005903e-06,3.3696682938185503e-10,-6.309553576287442e-06,0.016273053252756513,0.0,-0.011625684670743975,-8.101756030991262e-05,4.016337513776635e-09,0.12265158727459749,0.12265122206952303,0.12259874968822744,0.122599115820149
0.48,1.9999999670515967,0.0003630338939242279,1.6500000000000001,-0.0017267522822972824,-7.268415938186241e-07,9.70323231482928e-10,0.9999996272907766,-0.0008633760338856737,-3.634210803359566e-07,1.713926286500444e-10,-5.169590805487904e-07,0.0028479932404011274,0.0,-0.0068503780091716425,-8.804365087150172e-06,3.7905596680767486e-10,-7.130332472110347e-06,0.016939456725313332,0.0,-0.011458048799669121,-8.761702727619679e-05,4.415517955515593e-09,0.12265123793787454,0.12265084299251287,0.12259912718086782,0.12259952314519511
0.49,1.9999999613335862,0.0003932755366805109,1.6500000000000001,-0.001795829000233977,-8.192613525278401e-07,1.1371124396254964e-09,0.9999995968747184,-0.0008979143794593569,-4.096310216462666e-07,2.007427161282115e-10,-5.946649682921557e-07,0.0030241642581056156,0.0,-0.006964113188350128,-9.714438556529839e-06,4.252771884921669e-10,-8.036973900925097e-06,0.017617101430690757,0.0,-0.011287581804032137,-9.458390188621976e-05,4.843341230629794e-09,0.12265088385769914,0.12265045751708029,0.1225995110499131,0.12259993850822597
0.5,1.999999954769818,0.0004253477615298216,1.6500000000000001,-0.0018660345460927313,-9.211300355575444e-07,1.328121830278968e-09,0.9999995647393096,-0.0009330171376774091,-4.605654368931715e-07,2.343455714974053e-10,-6.820925249391253e-07,0.0032072224636046777,0.0,-0.007076129645252285,-1.0696043124874567e-05,4.759227914202707e-10,-9.036309961181423e-06,0.018305820144643863,0.0,-0.011114325333946937,-0.00010192822277904974,5.300978250134026e-09,0.1226505251758696,0.1226500657398498,0.12259990120386685,0.1226003618631893
