t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,m1,m2,m3,m4
14.96,-1.9853471916648662,-0.23988328393575556,1.6500000000000001,-0.0658939019777131,0.2072033484172227,0.05417121864098645,0.9936414655376076,-0.03555158300002861,0.10243507182157868,0.03032785800836675,-0.2424994206186588,1.9483982452567465,-0.0,0.8040528711579719,-0.07721636039811247,5.544944207536151e-05,2.023420671579173,0.7721962497258945,0.0,0.00410711978491296,-0.21304536884396846,0.0016540698250112895,0.12595400008252294,0.12518308396847003,0.12501074770278386,0.12616337223799326
14.97,-1.987669965975637,-0.22037180102656606,1.6500000000000001,-0.057842859557486324,0.20642206863072568,0.05422132308006544,0.9938163737657713,-0.03154458756804064,0.10216725687956335,0.029930015902445383,-0.22229313752012464,1.955708672538127,-0.0,0.8038744984970436,-0.07932360528151586,7.192171020076188e-05,2.019787851839094,0.6908708367082715,0.0,-0.039667416712935166,-0.20836480484148837,0.0016391418547513636,0.12595993004253933,0.12520835722967022,0.12484016292321658,0.12596999924102822
14.98,-1.9897909620802168,-0.20079132140120656,1.6500000000000001,-0.049796876899450754,0.20561962012796473,0.0542663061373066,0.9939760694868833,-0.027538731682852258,0.10188736369028076,0.02953229867366843,-0.2021242492529941,1.9622069144568097,-0.0,0.8032595228237132,-0.08138365649494224,8.823227917038878e-05,2.01594435156952,0.6096739026925578,0.0,-0.08318113259568327,-0.20360943830062608,0.0015433403972593684,0.1259775376688022,0.12523631500517673,0.12468277117922857,0.12578014931914464
14.99,-1.9917105645007402,-0.1811499553545427,1.6500000000000001,-0.04176037351270502,0.20479650957857976,0.05430580657527869,0.9941204873572075,-0.02353625611961426,0.10159556939046774,0.029134885357026158,-0.1819948476074372,1.9678944282302024,-0.0,0.80221087584513,-0.08339579404752838,0.00010278851814594925,2.0118926015243317,0.5286395715318274,0.0,-0.12483657098049106,-0.1987895967016831,0.0013672021791137634,0.1260032136684484,0.12526336917976894,0.1245421330781894,0.1255974857620489
15.0,-1.9934291785267715,-0.16145579689896175,1.6500000000000001,-0.03373773842310535,0.20395325400411185,0.05433944703716015,0.9942495974716182,-0.019539387816106833,0.10129205858334768,0.028737938674241462,-0.161906999996632,1.972773009856991,-0.0,0.8007627914041033,-0.0853594484289759,0.00011557632275266405,2.007635047104848,0.44780153688383845,0.0,-0.1630220192854137,-0.19400778943049063,0.0013461370617293134,0.126019962163278,0.12529922397451002,0.12440806460800377,0.12543944981101712
15.01,-1.9949472299270519,-0.14171692101205077,1.6500000000000001,-0.025732697423201757,0.20309038085818631,0.05436689863643639,0.9943634089916027,-0.015550028231116897,0.10097703161002336,0.028341604891721554,-0.14186274554811665,1.9768447285183,-0.0,0.7989504354594217,-0.08727594983613819,0.00012971125938053552,2.003174462802196,0.3671869114289703,0.0,-0.20073020963158883,-0.18941390710890127,0.0014796494848354214,0.1260348843534761,0.12535023566569306,0.12427347051295315,0.1252995767741599
15.02,-1.9962651646967322,-0.12194138093818102,1.6500000000000001,-0.01774891405142447,0.2022083912069761,0.054387881554575045,0.9944619618702883,-0.011570051201301777,0.10065067762205586,0.027946044487855762,-0.12186409865476228,1.9801119212621903,-0.0,0.7967481872114716,-0.08914772657115393,0.00014516931244937248,1.9985132677765653,0.28682228389030356,0.0,-0.24100592023414413,-0.18497394830787606,0.0015327665056720507,0.1260682919494029,0.1254097573706472,0.12414507370838754,0.12515732363460597
15.03,-1.9973834488716684,-0.10213720492635736,1.6500000000000001,-0.00979061743277711,0.20130777108432535,0.05440210059079229,0.9945453240506501,-0.0076016117081921615,0.10031317219770897,0.02755143176058612,-0.10191305506872962,1.982577249580061,-0.0,0.7941303170547388,-0.09097542880229571,0.00016036658949397653,1.9936533330348876,0.2067399185078736,0.0,-0.28230895226433184,-0.18054559574203627,0.001505657202009042,0.12611632444449308,0.12547459625034244,0.12402661407863609,0.12501580162709652
15.04,-1.9983025683414302,-0.0823123930071173,1.6500000000000001,-0.0018619832773574402,0.20038901437953538,0.054409276865984575,0.994613596413724,-0.0036468397592110983,0.09996469742483027,0.027157939124505214,-0.08201159177470821,1.9842436954440497,-0.0,0.7911020081661849,-0.09275863848599465,0.00017528245648955332,1.9885965420712644,0.12697167772004211,0.0,-0.3230658873492831,-0.17607878297093982,0.0014765311726026853,0.12617074132040057,0.12554576208901275,0.12391717878923718,0.12488289598353323
15.05,-1.9990230286610637,-0.06247491380960521,1.6500000000000001,0.006032871809279217,0.19945262185135762,0.05440914818488296,0.9946669120813455,0.0002921627634492538,0.09960544154355326,0.02676573679901911,-0.06216166686710637,1.98511455723708,-0.0,0.7876689993077531,-0.09449700446171451,0.00018989721294603024,1.9833447904748196,0.047549011583637224,0.0,-0.3632222407727481,-0.1715802534988868,0.0014454848826978006,0.12623135091248128,0.12562304405264055,0.12381679181396052,0.1247586721082701
